Id,Name,Telefon / Primary Phone Number,Telefon / Primary Phone Country Code,Telefon / Primary Phone Calling Code,Telefon / Additional Phones,Domain Name / Link URL,Domain Name / Link Label,Domain Name / Secondary Links,GF,Zustand,Branche,emails,Bearbeiter,Notiz,Datum,Nächster Anruf,Summary,NextStep,Potential,Follow Up,After-Call-Email,ICP
"1a11eb78-84a3-44da-9351-9b45e865c3b2,Stahlbau GmbH Wolkenstein,3736917110,,‍+49,[],https://stahlbau-wolkenstein.de,,[],Haenel,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",16.07. nicht erreicht,,,,,,,,false"
"4e683a72-2c3f-4665-88c3-aa3b0651b374,Seifert GmbH,90779575880,,‍+49,[],https://seifert-gmbh.com,,[],Seifert,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",✅  KI generell am 23.07. um 14:30 Uhr,,,,,,,,false"
"6676f6bd-e57c-46e7-b960-0db6f95af2b3,Fritz Brenner GmbH & Co. KG,845834050,,‍+49,[],https://brenner-blech.de,,[],Brenner,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",23.07. nicht erreicht,,,,,,,,false"
"7eb511d9-b8ac-494e-8365-31cda39e0368,KLB Expert GmbH,8558974240,,‍+49,[],https://klb-expert.de,,[],Traeger,Geschlossen,E,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"8faa7340-cccd-4c76-8972-b8554e0c68a4,S&R Stahlbau-Blechbearbeitung GmbH & Co. KG,367662770,,‍+49,[],https://sr-stahlbau.de,,[],Stoetzer,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"91eb263a-9794-48f6-8370-3d85012c50fa,BEFA Fahrzeug- und Stahlbau GmbH,3729893980,,‍+49,[],https://befa-stahlbau.de,,[],Diesel,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",ab 24.08. -> Frau Hofmann hat gesagt ich solle kurz mit dem GF sprechen,,,,,,,,false"
"9bc33661-6d6e-4cac-abef-90b9e3fc02a7,QABUS Metallbau GmbH,94029450,,‍+49,[],https://qabus.de,,[],Listl,Geschlossen,E,,""{""""0"""":""""MIKLAS""""}"",❌ kein Bedarf,,,,,,,,false"
"9f3b71e0-7613-4b38-9df1-7649d5a9a1b3,QUADRUS Metalltechnik GmbH,943530020,,‍+49,[],https://quadrus.de,,[],,Interessiert,E,,""{""""0"""":""""MIKLAS""""}"",ab 27.07. Montag: +4994353002253 Herr Duscher (IT Abteilung),,,,,,,,false"
"a0cf6577-7d2d-42bd-833c-589353cfc376,Wiegand GmbH,21917931410,,‍+49,[],https://wiegand-rs.de,,[],Wiegand,Interessiert,E,,""{""""0"""":""""MIKLAS""""}"",Herr Sager meint ich solle herrn Wiegand sprechen,,,,,,,,false"
"aff76785-5738-4f5f-b0d1-af9542b60b4e,Kirrbach GmbH,9280981070,,‍+49,[],https://metallarchitekten.de,,[],Kirrbach,Interessiert,E,,""{""""0"""":""""MIKLAS""""}"",""Email geschcikt, Herr Wolfram hat mihc na herrn Kirrbach verwiesen"",,,,,,,,false"
"d3fd85b9-7658-4c3e-ad15-e10df32c7852,Eberbach GmbH & Co. Druckgusswerk KG,642392810,,‍+49,[],https://eberbach-druckguss.de,,[],Eberbach,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",ab montag 03.08.,,,,,,,,false"
"ecd53b28-d501-4fe6-83cd-c30589e4e798,Technoblech GmbH,994594300,,‍+49,[],https://technoblech-gmbh.de,,[],Sitzberger,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",info@technoblech-gmbh.de email gesendet,,,,,,,,false"
"0a290efe-b614-4413-8222-6a4911de4a93,Franz Hof GmbH,277394250,,‍+49,[],https://hof-cnc.de,,[],Hof,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"1e0885a7-50ec-4758-b0a6-9a32700b3e0a,H. GEWING GmbH,256195450,,‍+49,[],https://gewing.de,,[],Gewing,Neu - offen,E,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
1fbeabf2-ee1e-40c0-9db6-b7d6483477bc,MB Spritzgusstechnik GmbH,8342896430,,‍+49,[],https://mb-spritzgusstechnik.de,,[],,Neu - offen,D,,{},,,,,,,,,false
3bf2a7d8-c425-4524-b6d6-e6c8ffc996c2,Lahme GmbH & Co. KG,235990840,,‍+49,[],https://lahme-praezision.de,,[],Lahme,Neu - offen,D,,{},,,,,,,,,false
481fef2b-cd4e-497d-b7fb-eb6529270410,Schmidkonz GmbH & Co. KG,83745898960,,‍+49,[],https://schmidkonz-gmbh.de,,[],Schmidkonz,Neu - offen,D,,{},,,,,,,,,false
66cf4dac-4241-42dc-8ac1-f56f61507735,Bergmann Spritzguss und Formenbau GmbH & Co. KG,250498030,,‍+49,[],https://spritzguss-bergmann.de,,[],Bergmann,Neu - offen,D,,{},,,,,,,,,false
6e54d662-93f6-4cab-84d5-307afd4d91e7,HWF Hessische Werkzeug- und Formenbau GmbH,607130830,,‍+49,[],https://hwf-werkzeugbau.de,,[],,Neu - offen,D,,{},,,,,,,,,false
7fd865d1-34fd-489f-a57f-59e4455d3fd8,Lukas Metallverarbeitung GmbH,202456245,,‍+49,[],https://lukasmetall.de,,[],Winterberg,Neu - offen,E,,{},,,,,,,,,false
9c00c285-e66c-4a6e-9508-3ee196a026e3,Westholt Blechverarbeitungs GmbH & Co. KG,251717547,,‍+49,[],https://westholt-muenster.de,,[],Westholt,Neu - offen,E,,{},,,,,,,,,false
b0c9bac1-865c-4210-a8f0-9890c184b916,TRIGONPLAST GmbH,22039666812,,‍+49,[],https://trigonplast.de,,[],Droste,Neu - offen,D,,{},,,,,,,,,false
bfc5da88-09c0-4b09-b05c-b9e56d34e58b,Precupa GmbH,804178040,,‍+49,[],https://precupa.de,,[],Maerz,Neu - offen,D,,{},,,,,,,,,false
d3f82e02-0f72-4e55-9d38-c7f2b6644fc2,LST-Laserschneidtechnik GmbH,525798580,,‍+49,[],https://lstgmbh.de,,[],Meier,Neu - offen,E,,{},,,,,,,,,false
fd9361b7-e064-4886-b8db-df91de1f04bd,Werkzeugbau und Kunststoffverarbeitung Mayweg GmbH,235391880,,‍+49,[],https://mayweg-gmbh.de,,[],Jannack,Neu - offen,D,,{},,,,,,,,,false
fe3a92ee-9e66-4d62-99d9-51e070e677f5,MEILLER GmbH & Co. KG,297297420,,‍+49,[],https://meiller-lasertechnik.de,,[],Meiller,Neu - offen,E,,{},,,,,,,,,false
"2796db42-d993-4b22-a3b8-36d5000f48c6,Plastard GmbH,3712814080,,‍+49,[],https://plastard.de,,[],Vietze,Neu - offen,D,,""{""""0"""":""""LARS""""}"",ans Sekretariat wenden,,,,,,,,false"
"3ce6630e-69f6-4ad1-a447-fa73c1a6e795,SES Schaltschrankbau Andreas Darkow,52198835675,,‍+49,[],https://ses-darkow.de,,[],Darkow,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
434174f7-3b9e-4d93-aabc-a2474a23152b,RR Kunststoffverarbeitung GmbH & Co. KG,3665139782,,‍+49,[],https://rr-kunststoff.de,,[],Ruediger,Neu - offen,D,,{},,,,,,,,,false
4930e1b0-f9ee-4fc3-8313-77a081b346cd,MSS Steuerungstechnik GmbH,367779580,,‍+49,[],https://mss-schaltschrankbau.de,,[],Sturm,Neu - offen,C,,{},,,,,,,,,false
54b571ce-e843-40e0-b7e6-4593b8567988,Dorn Spritzguss GmbH,754396320,,‍+49,[],https://dorn-spritzguss.de,,[],Dorn,Neu - offen,D,,{},,,,,,,,,false
"7a873b86-af8b-4c03-8f36-6368c76af2d1,Baudisch Electronic GmbH,7172926130,,‍+49,[],https://baudisch-electronic.de,,[],Lenz,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
7ba9bb1d-fc80-4448-aa49-b953c455c7ec,metak GmbH & Co. KG,64515870,,‍+49,[],https://metak.de,,[],Akesson,Neu - offen,D,,{},,,,,,,,,false
abca9570-8c94-4d3c-8971-d86e65a1fa6d,SCHRAMM GmbH,69420070,,‍+49,[],https://schramm-gmbh.de,,[],Tacke,Neu - offen,C,,{},,,,,,,,,false
ad1eb680-7401-4b1d-a578-be20f982ba2d,Wuerl Kunststofferzeugnisse GmbH & Co. KG,706294600,,‍+49,[],https://wke-online.de,,[],Wuerl,Neu - offen,D,,{},,,,,,,,,false
bc94584c-7d09-4043-ad0e-29991dbddc7e,Scheplast GmbH,734796010,,‍+49,[],https://scheplast.de,,[],Schenk,Neu - offen,D,,{},,,,,,,,,false
beb80a21-3404-4330-bb40-ec20b0922f8d,TPK-Kunststofftechnik GmbH,550398780,,‍+49,[],https://tpk-kunststofftechnik.de,,[],Ternka,Neu - offen,D,,{},,,,,,,,,false
d71fd4f5-45ca-424e-8fde-e2305795df85,Spritzguß Müller GmbH,808693120,,‍+49,[],https://spritzguss-mueller.de,,[],Mueller,Neu - offen,D,,{},,,,,,,,,false
"e83cb80a-a1d7-498c-84f0-ff1ce1cb556e,Schages GmbH & Co. KG,215149680,,‍+49,[],https://schages.de,,[],Schages,Neu - offen,E,,""{""""0"""":""""LARS""""}"",""Urlaub, ab 29.06 da"",,2026-06-29,,,,,,false"
"f81c2bec-5464-4d3e-8f13-c1594fac91ad,Telegaertner Elektronik GmbH,79514880,,‍+49,[],https://telegaertner-elektronik.de,,[],Hopf,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"113fc929-b209-4cc0-b76f-692b9a434141,BLEICH GmbH Elektrotechnische Anlagen,723693640,,‍+49,[],https://bleichgmbh.de,,[],Bleich,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"167623bf-cd32-47e1-85e5-ed25ca5715a4,HS-Steuerungstechnik GmbH,6035208080,,‍+49,[],https://hs-steuerungstechnik.de,,[],Ewald,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"23a48b49-cbbf-4443-8a3a-7c4b9bab1985,G & S GmbH CNC Praezisionsteile,7127887220,,‍+49,[],https://gs-praezision.de,,[],Grießer,Neu - offen,B,,""{""""0"""":""""LARS""""}"",❌ EK unter 1h am Tag,,,,,,,,false"
"2c979282-0a7e-41e8-b0f4-cfabc28105c2,EVO Electronic Solutions GmbH,7402593370,,‍+49,[],https://evo-electronic.de,,[],Wiest,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"3229e8ae-32cb-453a-8101-b2accbbaa74d,AXXERON HESCH electronics GmbH,503295350,,‍+49,[],https://hesch-automation.com,,[],Bruning,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"42edd37f-fa8b-4302-b8e6-92ee02b0ffd6,Richter Maschinenbauteile,3522528966,,‍+49,[],https://rmbt.de,,[],Richter,Neu - offen,B,,""{""""0"""":""""LARS""""}"",❌ zu kleines Unternehmen,,,,,,,,false"
"572b05c9-c4e5-4f72-8ac5-d2c0f02a223f,German Mold Service 24 GmbH,6071508200,,‍+49,[],https://gms-24.de,,[],Schramek,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"6eef00bb-ff3f-4e83-9dc6-1d022b209a51,JOKIEL GmbH,962167770,,‍+49,[],https://jokiel.de,,[],Jokiel,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"83965c73-60a9-4eb6-80d0-12af77df4ab7,Bernhard Gotzeina & Co GmbH Drehteilwerke,368661510,,‍+49,[],https://b-gotzeina.de,,[],Gotzeina,Neu - offen,B,,""{""""0"""":""""LARS""""}"",nächste Woche wieder im Haus,,2026-07-20,,,,,,false"
"d6c070e8-2af5-4c9e-97ea-ff12b6e16cee,Walter Meile GmbH,823295950,,‍+49,[],https://meile-steuerungsbau.de,,[],Deininger,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"e9751a0b-cb45-4e18-b0fc-41a41761c3b9,ERGATEC GmbH,8721781850,,‍+49,[],https://ergatec.de,,[],Gabriel,Neu - offen,C,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"15cbe523-6809-40e0-b97d-a6f5b6965bbb,Dreher Praezisionsdrehteile GmbH,7424501021,,‍+49,[],https://dreher-cnc.de,,[],Dreher,Neu - offen,B,,""{""""0"""":""""LARS""""}"",ab September,,2026-09-01,,,,,,false"
"23dfd4d4-782b-4704-a0e1-1fce811f5637,Roessner Maschinenbau GmbH,663196220,,‍+49,[],https://roessner-maschinenbau.de,,[],Roessner,Neu - offen,B,,""{""""0"""":""""LARS""""}"",❌ EK kein Bedarf,,,,,,,,false"
"2ac921bf-df35-4cb2-abbb-8b735c254c72,BS Kunststofftechnik GmbH & Co. KG,52354158250,,‍+49,[],https://bs-kunststofftechnik.de,,[],Fr. Brenker,Neu – offen,D,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"380bcec4-1275-4ab0-9b7b-ad21670d2597,BUEHLER SOLUTIONS GmbH,716184223,,‍+49,[],https://buehlersolutions.de,,[],Buehler,Neu - offen,B,,""{""""0"""":""""LARS""""}"",❌ EK kein Bedarf,,,,,,,,false"
"391a4f07-6b75-4165-9d9f-30a9a53c2888,Georg Wurster UNIMECHANIK GmbH & CO. KG,7117803480,,‍+49,[],https://wurster-unimechanik.de,,[],Wurster,Neu - offen,B,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"43055052-5244-4aea-86b5-a781b02445a8,A. u. M. Automatendreherei und Mechanik GmbH,3490621145,,‍+49,[],https://drehteilspezialist.de,,[],Jaguste,Neu - offen,B,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"4afd7032-a673-42bd-ae9d-9b4fc822b19f,Baum Zerspanungstechnik e. Kfr.,2365988310,,‍+49,[],https://baum-zerspanungstechnik.de,,[],Baum,Neu - offen,B,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"57a80375-9d29-4d01-8e74-663b161556cd,TDJ-GmbH,7738923534,,‍+49,[],https://tdj-gmbh.eu,,[],Joseph,Neu - offen,B,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"81fa7a17-8c4b-4a52-aa09-d281c14d0f45,triKon GmbH & Co. KG Fertigungstechnik,7424981980,,‍+49,[],https://trikon-fertigungstechnik.com,,[],Root,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"894a82bb-5536-43cb-b5ef-5bf2e71b0602,Dreherei Rieger OHG,2156492680,,‍+49,[],https://dreherei-rieger.de,,[],Rieger,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"8c477257-577f-4b93-b8c1-d26af2c986ff,AFK Kunststoffverarbeitung GmbH & Co. KG,272295400,,‍+49,[],https://afk-kunststoff.de,,[],Marcos,Neu – offen,D,,""{""""0"""":""""LARS""""}"",besser Morgens,,,,,,,,false"
"8ef2b7b4-36c5-443c-9752-7c709bc9006f,Kratzmaier CNC-Fertigung GmbH,8179997730,,‍+49,[],https://kratzmaier.de,,[],Kratzmaier,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"93833225-e4da-4d31-973b-5810f6c4ea88,WEIS & GUTJAHR GmbH,76669463010,,‍+49,[],https://weis-gutjahr.de,,[],Gutjahr,Neu – offen,A,,""{""""0"""":""""SEBASTIAN"""",""""1"""":""""DARIO""""}"",""sehr kelin, wollen mail"",2026-07-01T10:36:56.000Z,,,,,,,false"
"9c7dccc6-ba59-4927-9c79-270d316794dc,Duttenhofer CNC Dreh- und Fraestechnik e.K.,70439555930,,‍+49,[],https://duttenhofer-cnctechnik.de,,[],Duttenhofer,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"9f9be2c7-36d6-4591-96e2-0e16fe3d3ffb,ProTech GmbH,78196510,,‍+49,[],https://protech.gmbh,,[],Zovkic,Neu – offen,D,,""{""""0"""":""""LARS""""}"",aktuell kein Budget - ende des Jahres (cooler Dude),,,,,,,,false"
"a8ddc1d9-5e80-4ab3-acbe-efc408af11b6,Schmid Metallbearbeitung GmbH,7543939880,,‍+49,[],https://schmidmetall.de,,[],Schmid,Neu - offen,B,,""{""""0"""":""""LARS""""}"",""KI-transparenzpflichten, email schrieben"",,,,,,,,false"
"adae3abb-68c2-481c-8e4c-de745697ef8a,Ulrich Oelfke Formenbau GmbH & Co. KG,2351676950,,‍+49,[],https://oelfke.de,,[],Sommer,Neu – offen,A,,""{""""0"""":""""SEBASTIAN"""",""""1"""":""""DARIO""""}"",zu klein,2026-07-01T10:36:59.000Z,,,,,,,false"
"b3d95a1b-6252-4576-ae75-6dcc7aba89cc,BK Metall- und Anlagenbau GmbH,42079959034,,‍+49,[],https://bk-metall-anlagenbau.de,,[],Kahrs,Neu – offen,E,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"c04fed9f-d222-4a0d-b2e4-1f3c005d29cc,Dietrich Formenbau Inh. L. Dietrich e.K.,2351950950,,‍+49,[],https://dietrich-formenbau.de,,[],Dietrich,Neu – offen,A,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"ccc8b7df-2ba0-453b-8847-5716f0413edb,IBEX GmbH,35127278100,,‍+49,[],https://ibex-lohnfertigung.de,,[],Schnorr,Neu - offen,B,,""{""""0"""":""""SEBASTIAN"""",""""1"""":""""DARIO""""}"",abgelehnt,2026-07-01T10:37:00.000Z,,,,,,,false"
"d3abef94-e69d-46d1-b88d-7d8cb288e4d0,terraplastik Spritzgusstechnik GmbH,6861915260,,‍+49,[],https://terraplastik.de,,[],Bauer,Neu – offen,D,,""{""""0"""":""""LARS""""}"",kein ki anwendung,,,,,,,,false"
"d40cce3b-78a4-4233-9023-6e392b21979f,Heinrich Schlütter Stahl- und Metallbau GmbH,42186084,,‍+49,[],https://metallbaubremen.de,,[],Gieschler,Neu – offen,E,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"e13d31dc-814c-4c92-9170-f23cb2274091,Seisreiner GmbH CNC Zerspanungstechnik,78252660,,‍+49,[],https://seisreiner-zerspanungstechnik.de,,[],Seisreiner,Neu - offen,B,,""{""""0"""":""""LARS""""}"",13Uhr,,,,,,,,false"
"e9236dd2-f9fe-4385-8ce8-755cfe00c5f9,Hofmann CNC Technik GmbH,86160029,,‍+49,[],https://hofmann-cnc.de,,[],Hofmann,Neu - offen,B,,""{""""0"""":""""LARS""""}"",keine ki in den näschten Jahren,,,,,,,,false"
"f08f9df8-eddd-4038-b685-25d67528843a,EMK Allstedt GmbH,34652585,,‍+49,[],https://emk-allstedt.com,,[],Lüttig,Neu – offen,E,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"08eab977-f378-477d-bd6f-d216c212f41a,FUKS Formenbau GmbH & Co. KG,526178788,,‍+49,[],https://fuks-formenbau.de,,[],Fedorow,Neu - offen,A,,""{""""0"""":""""SEBASTIAN"""",""""1"""":""""DARIO""""}"",abgelehnt,2026-07-01T10:37:03.000Z,,,,,,,false"
"0de1c8cf-e393-4957-b58b-f47945c47b79,Patrick Lepold Maschinenbau,72453721,,‍+49,[],https://lepold-maschinenbau.de,,[],Lepold,Neu - offen,B,,""{""""0"""":""""MIKLAS""""}"",,,,,,,,,false"
"18a77fdf-0964-4c33-99a5-4b0c26adbc4c,Niedermaier GbR,8122957661,,‍+49,[],https://niedermaier-cnc.de,,[],Kiefersbeck,Neu - offen,B,,""{""""0"""":""""LARS""""}"",bayrische Hinterweltler,,,,,,,,false"
"24158bf7-ed43-4c48-9579-4c64ab2d34fb,MIT - Made in Thueringen GmbH,36938861990,,‍+49,[],https://mit-meiningen.de,,[],Sandhagen,Neu - offen,B,,""{""""0"""":""""LARS""""}"",alle im gespräch,,,,,,,,false"
"30a6cf74-41d4-4bb9-8ebb-ca737a336ed6,Peter Hurnaus GmbH,80355181,,‍+49,[],https://peterhurnaus.de,,[],Hurnaus,Neu - offen,B,,""{""""0"""":""""LARS""""}"",nicht erreicht,,,,,,,,false"
"31088057-f771-4dad-a74d-cbd136d22324,Servay Zerspanungstechnik GmbH,7237480212,,‍+49,[],https://servay-gmbh.com,,[],Servay,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"47a93c4f-d7de-4821-a9e5-1c558f550122,CNC-Lechner GmbH & Co. Feinmechanik KG,8137809460,,‍+49,[],https://cnc-lechner.de,,[],Lechner,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"640c505d-b4df-45a7-bc00-3155f1783df3,K. Brandstaetter CNC-Mechanik GmbH,705160060,,‍+49,[],https://brandstaetter-gmbh.de,,[],Kutlubulut,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"719e4006-96cb-4ab7-ac50-b421c2637702,Modell- und Formenbau M.Reuss GmbH,932497170,,‍+49,[],https://mreuss.de,,[],Reuss,Neu - offen,A,,""{""""0"""":""""SEBASTIAN""""}"",termin,2026-07-01T10:37:04.000Z,,,,,,,false"
"731720a5-0db9-4143-a32b-9b7d67d230f7,PTM Praezisionsteile GmbH Meiningen,369344580,,‍+49,[],https://ptm-meiningen.de,,[],Wald,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"7aed5cdd-b191-43d7-9b91-26460a2e6040,Werkzeugbau GmbH Glauchau,376377950,,‍+49,[],https://werkzeugbau-glauchau.de,,[],Kriegbaum,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"b49d0a93-51c1-4011-a56b-610c588a77a6,Herbrig & Co. GmbH,3505422331,,‍+49,[],https://drehteile-herbrig.de,,[],Herbrig,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"c31e49fd-5155-43d9-8795-6857e33c095c,Maendl Maschinenbau,91861261,,‍+49,[],https://maendl-maschinenbau.de,,[],Maendl,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"e040fd11-0885-4325-bf1f-813b1dba16d8,CNC-Drehen Beck GmbH,9822604600,,‍+49,[],https://cnc-beck.de,,[],Beck,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"f287f812-299c-40ec-a909-341b758f40f0,Richard Moser KG,742993150,,‍+49,[],https://moser-drehteile.de,,[],Moser,Neu - offen,B,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"0592a634-5dca-4990-a596-b982bf0836ce,SWO Werkzeug und Formenbau GmbH & Co Stanztechnik KG,88249138013,,‍+49,[],https://swo-formenbau.de,,[],Weiss,Neu - offen,A,,""{""""0"""":""""SEBASTIAN""""}"",zu klein,2026-07-01T10:37:09.000Z,,,,,,,false"
"22d1307e-38e7-4d84-905d-241eb6899cf0,SPINNLER WERKZEUGBAU GmbH,3620350121,,‍+49,[],https://spinnler-werkzeugbau.de,,[],Spinnler,Neu - offen,A,,""{""""0"""":""""SEBASTIAN"""",""""1"""":""""DARIO""""}"",mail gesendet,2026-07-01T10:37:07.000Z,2026-07-22,,,,,,false"
"2a715707-cbbc-446f-a5a5-043537f833db,MIDENA Formentechnik GmbH,3449158330,,‍+49,[],https://midena-formenbau.de,,[],Gerlach,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"34f29142-3a21-4e02-a61c-2890e416bfb1,Werkzeugtechnik Plettenberg GmbH & Co. KG,2391918401,,‍+49,[],https://wtplettenberg.de,,[],Mueller,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"358e5145-56b6-4476-aa59-e86c53ac095f,Gebr. Schmid GmbH,7138941050,,‍+49,[],https://schmid-stanzerei.de,,[],Baisch,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"3e138d96-1c64-432b-82a6-5c3027be182e,FLM GmbH,5032954750,,‍+49,[],https://flmgmbh.de,,[],Fuhse,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"5018e762-7f65-4280-a46d-37b0654b900a,Leibfacher Maschinen- und Formenbau GmbH,51038447,,‍+49,[],https://leibfacher.de,,[],Leibfacher,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"6ad1f8a7-deb2-4e53-8c8f-37551a20972e,VKF Spritzgusstechnik GmbH,368639360,,‍+49,[],https://vkf-spritzgusstechnik.de,,[],Renzel,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"6f23b885-1fbb-4054-8132-48e8fcda99df,Daume GmbH,23516792400,,‍+49,[],https://daume-gmbh.com,,[],Daume,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"78435006-f01e-43fd-aa3a-5b189c852e00,SHN Stanz Schmidt GmbH & Co. KG,8918931600,,‍+49,[],https://stanz-schmidt.de,,[],Bachmaier,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"7c9d9e58-f5a3-4efd-a658-e1b3c8022b27,Thomas Waidner GmbH,723495260,,‍+49,[],https://waidner-stanztechnik.de,,[],Struck,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"894f6493-b64e-4360-92ca-e6a7d3059bf6,Bauer Werkzeugbau und Stanzerei GmbH,3771593960,,‍+49,[],https://bauer-werkzeugbau-stanzerei.de,,[],Bauer,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"8a8ac2be-317f-4351-abb3-f99a901f6726,Franz Kaltenbach GmbH,7683336,,‍+49,[],https://kaltenbach-formenbau.de,,[],Kaltenbach,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"9e918cc4-60c7-4941-b6ad-4d1194393be6,Bruno Geyer Werkzeugbau Kunststoffverarbeitungs GmbH,6002930056,,‍+49,[],https://geyerwerkzeugbau.de,,[],Geyer,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"a70d50e0-65ca-468d-8e5f-ad669de05e51,EFI Formenbau GmbH & Co. KG,51314792898,,‍+49,[],https://efi-formenbau.de,,[],Fitz,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"b14f0689-d3d3-4280-a417-1a266878872f,Gebr. Wagner GmbH,917698010,,‍+49,[],https://wagner-stanztechnik.com,,[],Engel,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"b5d1b154-deda-4e6a-998b-c2cf5493e5c0,SNW Schirneker & Nacke Werkzeugbau GmbH & Co. KG,522294120,,‍+49,[],https://snw-formenbau.com,,[],Nacke,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"b979fd27-252f-49c1-99ba-88941a32dbf8,HEMA Formenbau + Kunststoffverarbeitung GmbH,3641698660,,‍+49,[],https://hema-jena.de,,[],Amon,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"bb8d44c7-f200-452d-a773-d303452e1073,Will Werkzeug- und Formenbau GmbH,898598579,,‍+49,[],https://will-werkzeugbau.de,,[],Will,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"d1cfbc70-a72a-4b9b-a19d-deab58bdd95e,ProForm GmbH,7231280990,,‍+49,[],https://proform-formenbau.de,,[],Hauff,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
"ee928fb4-f27e-41c0-b045-3b0b72c84c01,Vogt Stanzteile GmbH,7447919070,,‍+49,[],https://vogt-stanzteile.de,,[],Vogt,Neu - offen,A,,""{""""0"""":""""LARS""""}"",,,,,,,,,false"
